Date,Currency,Mean,Buy,Sell
21/09/2017,US DOLLAR,103.315,103.215,103.415
20/09/2017,US DOLLAR,103.275,103.175,103.375
19/09/2017,US DOLLAR,103.1444,103.0444,103.2444
18/09/2017,US DOLLAR,103.0333,102.9333,103.1333
15/09/2017,US DOLLAR,102.8486,102.75,102.9472
14/09/2017,US DOLLAR,102.8706,102.7706,102.9706
13/09/2017,US DOLLAR,102.8778,102.7778,102.9778
12/9/2017,US DOLLAR,102.7017,102.6017,102.8017
11/9/2017,US DOLLAR,102.8944,102.7944,102.9944
8/9/2017,US DOLLAR,103.1617,103.0617,103.2617
7/9/2017,US DOLLAR,103.2417,103.1417,103.3417
7/9/2017,US DOLLAR,103.2417,103.1417,103.3417
6/9/2017,US DOLLAR,103.2528,103.1528,103.3528
5/9/2017,US DOLLAR,103.2328,103.1328,103.3328
4/9/2017,US DOLLAR,103.1639,103.0556,103.2722
1/9/2017,US DOLLAR,102.8111,102.7139,102.9083
31/08/2017,US DOLLAR,103.1433,103.0433,103.2433
30/08/2017,US DOLLAR,103.1828,103.0883,103.2772
29/08/2017,US DOLLAR,103.1728,103.0728,103.2728
28/08/2017,US DOLLAR,103.1583,103.0583,103.2583
25/08/2017,US DOLLAR,103.2528,103.1556,103.35
24/08/2017,US DOLLAR,103.2378,103.1378,103.3378
23/08/2017,US DOLLAR,103.1778,103.075,103.2806
22/08/2017,US DOLLAR,103.1028,103.0028,103.2028
21/08/2017,US DOLLAR,103.225,103.125,103.325
18/08/2017,US DOLLAR,103.3878,103.2878,103.4878
17/08/2017,US DOLLAR,103.6978,103.5978,103.7978
16/08/2017,US DOLLAR,103.7456,103.6456,103.8456
15/08/2017,US DOLLAR,103.7611,103.6611,103.8611
14/08/2017,US DOLLAR,103.87,103.77,103.97
11/8/2017,US DOLLAR,103.8972,103.7972,103.9972
10/8/2017,US DOLLAR,103.9028,103.8028,104.0028
9/8/2017,US DOLLAR,103.9039,103.8039,104.0039
7/8/2017,US DOLLAR,103.8881,103.7894,103.9867
4/8/2017,US DOLLAR,103.8672,103.7672,103.9672
3/8/2017,US DOLLAR,103.8572,103.7572,103.9572
2/8/2017,US DOLLAR,103.8739,103.7767,103.9711
1/8/2017,US DOLLAR,103.9194,103.825,104.0139
31/07/2017,US DOLLAR,103.9111,103.8111,104.0111
28/07/2017,US DOLLAR,103.9094,103.8094,104.0094
27/07/2017,US DOLLAR,103.9033,103.8033,104.0033
26/07/2017,US DOLLAR,103.9072,103.8072,104.0072
25/07/2017,US DOLLAR,103.8828,103.7828,103.9828
24/07/2017,US DOLLAR,103.8661,103.7661,103.9661
21/07/2017,US DOLLAR,103.8417,103.7417,103.9417
20/07/2017,US DOLLAR,103.9469,103.8483,104.0456
19/07/2017,US DOLLAR,103.9256,103.8256,104.0256
18/07/2017,US DOLLAR,103.9072,103.8072,104.0072
17/07/2017,US DOLLAR,103.9089,103.8089,104.0089
14/07/2017,US DOLLAR,103.8889,103.7889,103.9889
13/07/2017,US DOLLAR,103.9333,103.8333,104.0333
12/7/2017,US DOLLAR,104.0167,103.9167,104.1167
11/7/2017,US DOLLAR,103.9217,103.8217,104.0217
10/7/2017,US DOLLAR,103.835,103.735,103.935
7/7/2017,US DOLLAR,103.8372,103.7372,103.9372
6/7/2017,US DOLLAR,103.7839,103.6839,103.8839
5/7/2017,US DOLLAR,103.7678,103.6678,103.8678
4/7/2017,US DOLLAR,103.8078,103.7078,103.9078
3/7/2017,US DOLLAR,103.7167,103.6167,103.8167
30/06/2017,US DOLLAR,103.7117,103.6117,103.8117
29/06/2017,US DOLLAR,103.6783,103.5783,103.7783
28/06/2017,US DOLLAR,103.6717,103.5717,103.7717
28/06/2017,US DOLLAR,103.6717,103.5717,103.7717
27/06/2017,US DOLLAR,103.6661,103.5661,103.7661
23/06/2017,US DOLLAR,103.6283,103.5311,103.7256
22/06/2017,US DOLLAR,103.6256,103.5256,103.7256
21/06/2017,US DOLLAR,103.62,103.52,103.72
20/06/2017,US DOLLAR,103.6156,103.5156,103.7156
19/06/2017,US DOLLAR,103.5756,103.4783,103.6728
16/06/2017,US DOLLAR,103.5547,103.4561,103.6533
15/06/2017,US DOLLAR,103.4083,103.3083,103.5083
14/06/2017,US DOLLAR,103.3694,103.2694,103.4694
13/06/2017,US DOLLAR,103.34,103.2456,103.4344
12/6/2017,US DOLLAR,103.3206,103.2233,103.4178
9/6/2017,US DOLLAR,103.3208,103.2278,103.4139
8/6/2017,US DOLLAR,103.3194,103.2222,103.4167
7/6/2017,US DOLLAR,103.3486,103.2544,103.4428
6/6/2017,US DOLLAR,103.3622,103.2622,103.4622
5/6/2017,US DOLLAR,103.3317,103.2317,103.4317
2/6/2017,US DOLLAR,103.3544,103.2628,103.4461
31/05/2017,US DOLLAR,103.3811,103.2811,103.4811
30/05/2017,US DOLLAR,103.3561,103.2561,103.4561
29/05/2017,US DOLLAR,103.3439,103.2439,103.4439
26/05/2017,US DOLLAR,103.3094,103.2094,103.4094
25/05/2017,US DOLLAR,103.2986,103.2022,103.395
24/05/2017,US DOLLAR,103.3,103.2,103.4
23/05/2017,US DOLLAR,103.2883,103.1911,103.3856
22/05/2017,US DOLLAR,103.3078,103.2133,103.4022
19/05/2017,US DOLLAR,103.3406,103.2433,103.4378
18/05/2017,US DOLLAR,103.3378,103.2406,103.435
17/05/2017,US DOLLAR,103.3494,103.2522,103.4467
16/05/2017,US DOLLAR,103.2333,103.1417,103.325
15/05/2017,US DOLLAR,103.2222,103.1222,103.3222
12/5/2017,US DOLLAR,103.3778,103.2778,103.4778
11/5/2017,US DOLLAR,103.3161,103.2189,103.4133
10/5/2017,US DOLLAR,103.2006,103.1006,103.3006
9/5/2017,US DOLLAR,103.175,103.075,103.275
8/5/2017,US DOLLAR,103.1386,103.0372,103.24
5/5/2017,US DOLLAR,103.1442,103.0428,103.2456
4/5/2017,US DOLLAR,103.0931,102.9944,103.1917
3/5/2017,US DOLLAR,103.0972,102.9972,103.1972
2/5/2017,US DOLLAR,103.1478,103.0478,103.2478
28/04/2017,US DOLLAR,103.2222,103.125,103.3194
27/04/2017,US DOLLAR,103.2833,103.1833,103.3833
26/04/2017,US DOLLAR,103.2711,103.1711,103.3711
25/04/2017,US DOLLAR,103.2683,103.1683,103.3683
24/04/2017,US DOLLAR,103.3247,103.2206,103.4289
21/04/2017,US DOLLAR,103.3806,103.2806,103.4806
20/04/2017,US DOLLAR,103.4139,103.3139,103.5139
19/04/2017,US DOLLAR,103.4283,103.3283,103.5283
18/04/2017,US DOLLAR,103.3617,103.2617,103.4617
13/04/2017,US DOLLAR,103.4089,103.3089,103.5089
12/4/2017,US DOLLAR,103.415,103.315,103.515
11/4/2017,US DOLLAR,103.4444,103.3444,103.5444
10/4/2017,US DOLLAR,103.3889,103.2889,103.4889
7/4/2017,US DOLLAR,103.4372,103.3372,103.5372
6/4/2017,US DOLLAR,103.2783,103.1783,103.3783
5/4/2017,US DOLLAR,103.2367,103.1367,103.3367
4/4/2017,US DOLLAR,103.1944,103.0944,103.2944
3/4/2017,US DOLLAR,103.0989,102.9989,103.1989
31/03/2017,US DOLLAR,103,102.9,103.1
30/03/2017,US DOLLAR,103.0167,102.9167,103.1167
29/03/2017,US DOLLAR,102.9528,102.8528,103.0528
28/03/2017,US DOLLAR,102.7061,102.9061,102.8061
27/03/2017,US DOLLAR,102.9083,102.8083,103.0083
24/03/2017,US DOLLAR,102.9472,102.8472,103.0472
23/03/2017,US DOLLAR,102.8972,102.7972,102.9972
22/03/2017,US DOLLAR,103.1056,103.0056,103.2056
21/03/2017,US DOLLAR,103.1117,103.0117,103.2117
20/03/2017,US DOLLAR,103.1111,103.0111,103.2111
17/03/2017,US DOLLAR,103.0306,102.9306,103.1306
16/03/2017,US DOLLAR,102.8944,102.7944,102.9944
15/03/2017,US DOLLAR,102.8122,102.7122,102.9122
14/03/2017,US DOLLAR,102.6711,102.5711,102.7711
13/03/2017,US DOLLAR,102.615,102.515,102.715
10/3/2017,US DOLLAR,102.5639,102.4639,102.6639
9/3/2017,US DOLLAR,102.5628,102.4628,102.6628
8/3/2017,US DOLLAR,102.6211,102.5211,102.7211
7/3/2017,US DOLLAR,102.6428,102.5428,102.7428
6/3/2017,US DOLLAR,102.6528,102.5528,102.7528
3/3/2017,US DOLLAR,102.8761,102.7761,102.9761
2/3/2017,US DOLLAR,102.8333,102.7333,102.9333
1/3/2017,US DOLLAR,102.975,102.875,103.075
28/02/2017,US DOLLAR,103.3417,103.2417,103.4417
27/02/2017,US DOLLAR,103.4678,103.3678,103.5678
24/02/2017,US DOLLAR,103.5467,103.4467,103.6467
23/02/2017,US DOLLAR,103.5944,103.4944,103.6944
22/02/2017,US DOLLAR,103.5767,103.4767,103.6767
22/02/2017,US DOLLAR,103.5767,103.4767,103.6767
21/02/2017,US DOLLAR,103.5833,103.4833,103.6833
20/02/2017,US DOLLAR,103.6222,103.5222,103.7222
17/02/2017,US DOLLAR,103.6514,103.5528,103.75
16/02/2017,US DOLLAR,103.65,103.55,103.75
15/02/2017,US DOLLAR,103.6608,103.5622,103.7594
14/02/2017,US DOLLAR,103.67,103.57,103.77
13/02/2017,US DOLLAR,103.6319,103.5333,103.7306
10/2/2017,US DOLLAR,103.5333,103.4333,103.6333
9/2/2017,US DOLLAR,103.6994,103.5994,103.7994
8/2/2017,US DOLLAR,103.6989,103.5989,103.7989
7/2/2017,US DOLLAR,103.6917,103.5917,103.7917
6/2/2017,US DOLLAR,103.7583,103.6583,103.8583
3/2/2017,US DOLLAR,103.8144,103.7144,103.9144
2/2/2017,US DOLLAR,103.8233,103.7233,103.9233
1/2/2017,US DOLLAR,103.8589,103.7589,103.9589
31/01/2017,US DOLLAR,103.9556,103.8556,104.0556
30/01/2017,US DOLLAR,103.9667,103.8667,104.0667
27/01/2017,US DOLLAR,103.9639,103.8639,104.0639
26/01/2017,US DOLLAR,104.0028,103.9028,104.1028
25/01/2017,US DOLLAR,103.9928,103.8928,104.0928
24/01/2017,US DOLLAR,103.9511,103.8511,104.0511
23/01/2017,US DOLLAR,103.8028,103.7028,103.9028
20/01/2017,US DOLLAR,103.8333,103.7333,103.9333
19/01/2017,US DOLLAR,103.9494,103.8494,104.0494
18/01/2017,US DOLLAR,103.9611,103.8611,104.0611
17/01/2017,US DOLLAR,103.9306,103.8306,104.0306
16/01/2017,US DOLLAR,103.915,103.7928,104.0372
13/01/2017,US DOLLAR,103.8778,103.7778,103.9778
12/1/2017,US DOLLAR,103.8283,103.7283,103.9283
11/1/2017,US DOLLAR,103.8367,103.7367,103.9367
10/1/2017,US DOLLAR,103.8056,103.7056,103.9056
9/1/2017,US DOLLAR,103.6583,103.5556,103.7611
6/1/2017,US DOLLAR,103.6094,103.5094,103.7094
5/1/2017,US DOLLAR,103.4667,103.3667,103.5667
4/1/2017,US DOLLAR,102.8128,102.7156,102.91
3/1/2017,US DOLLAR,102.5628,102.4628,102.6628
30/12/2016,US DOLLAR,102.4858,102.3872,102.5844
29/12/2016,US DOLLAR,102.4433,102.3433,102.5433
28/12/2016,US DOLLAR,102.3589,102.2589,102.4589
23/12/2016,US DOLLAR,102.3578,102.2578,102.4578
22/12/2016,US DOLLAR,102.3472,102.2472,102.4472
21/12/2016,US DOLLAR,102.3017,102.2072,102.3961
20/12/2016,US DOLLAR,102.2417,102.1417,102.3417
19/12/2016,US DOLLAR,102.1978,102.0978,102.2978
16/12/2016,US DOLLAR,102.1861,102.0861,102.2861
15/12/2016,US DOLLAR,102.1006,102.0006,102.2006
14/12/2016,US DOLLAR,102.0978,101.9978,102.1978
13/12/2016,US DOLLAR,102.0817,101.9817,102.1817
9/12/2016,US DOLLAR,101.9739,101.8739,102.0739
8/12/2016,US DOLLAR,101.9731,101.8772,102.0689
7/12/2016,US DOLLAR,101.9144,101.8144,102.0144
6/12/2016,US DOLLAR,101.8739,101.7739,101.9739
5/12/2016,US DOLLAR,101.87,101.77,101.97
2/12/2016,US DOLLAR,101.8586,101.7628,101.9544
1/12/2016,US DOLLAR,101.8503,101.7544,101.9461
30/11/2016,US DOLLAR,101.8769,101.7811,101.9728
29/11/2016,US DOLLAR,101.8756,101.7756,101.9756
28/11/2016,US DOLLAR,101.8939,101.7939,101.9939
25/11/2016,US DOLLAR,101.8733,101.7733,101.9733
24/11/2016,US DOLLAR,101.865,101.765,101.965
23/11/2016,US DOLLAR,101.8528,101.7528,101.9528
22/11/2016,US DOLLAR,101.8556,101.7556,101.9556
21/11/2016,US DOLLAR,101.8444,101.7472,101.9417
18/11/2016,US DOLLAR,101.8278,101.7278,101.9278
17/11/2016,US DOLLAR,101.8533,101.7533,101.9533
16/11/2016,US DOLLAR,101.7717,101.6717,101.8717
15/11/2016,US DOLLAR,101.7667,101.6694,101.8639
14/11/2016,US DOLLAR,101.7417,101.6417,101.8417
11/11/2016,US DOLLAR,101.7028,101.6072,101.7983
10/11/2016,US DOLLAR,101.6983,101.5983,101.7983
9/11/2016,US DOLLAR,101.7208,101.6228,101.8189
8/11/2016,US DOLLAR,101.6222,101.5222,101.7222
7/11/2016,US DOLLAR,101.6578,101.5633,101.7522
4/11/2016,US DOLLAR,101.5911,101.4911,101.6911
3/11/2016,US DOLLAR,101.5661,101.4717,101.6606
2/11/2016,US DOLLAR,101.5239,101.4267,101.6211
1/11/2016,US DOLLAR,101.4761,101.3789,101.5733
31/10/2016,US DOLLAR,101.4586,101.36,101.5572
28/10/2016,US DOLLAR,101.4342,101.3394,101.5289
27/10/2016,US DOLLAR,101.3828,101.2856,101.48
26/10/2016,US DOLLAR,101.3883,101.2883,101.4883
25/10/2016,US DOLLAR,101.4039,101.3067,101.5011
24/10/2016,US DOLLAR,101.37,101.2728,101.4672
21/10/2016,US DOLLAR,101.315,101.2178,101.4122
19/10/2016,US DOLLAR,101.3078,101.2078,101.4078
18/10/2016,US DOLLAR,101.3528,101.2528,101.4528
17/10/2016,US DOLLAR,101.3583,101.2622,101.4544
14/10/2016,US DOLLAR,101.3475,101.2517,101.4433
13/10/2016,US DOLLAR,101.2892,101.1961,101.3822
12/10/2016,US DOLLAR,101.2953,101.1994,101.3911
11/10/2016,US DOLLAR,101.2847,101.1889,101.3806
10/10/2016,US DOLLAR,101.2653,101.1667,101.3639
7/10/2016,US DOLLAR,101.25,101.1528,101.3472
6/10/2016,US DOLLAR,101.27,101.17,101.37
5/10/2016,US DOLLAR,101.26,101.1628,101.3572
4/10/2016,US DOLLAR,101.2139,101.1167,101.3111
3/10/2016,US DOLLAR,101.2206,101.1261,101.315
30/09/2016,US DOLLAR,101.2617,101.1617,101.3617
29/09/2016,US DOLLAR,101.3133,101.2161,101.4106
28/09/2016,US DOLLAR,101.2844,101.1872,101.3817
27/09/2016,US DOLLAR,101.3011,101.2039,101.3983
26/09/2016,US DOLLAR,101.1944,101.0972,101.2917
23/09/2016,US DOLLAR,101.21,101.1128,101.3072
22/09/2016,US DOLLAR,101.2706,101.1706,101.3706
21/09/2016,US DOLLAR,101.2628,101.1628,101.3628
20/09/2016,US DOLLAR,101.2856,101.1856,101.3856
19/09/2016,US DOLLAR,101.2906,101.1906,101.3906
16/09/2016,US DOLLAR,101.2872,101.1872,101.3872
15/09/2016,US DOLLAR,101.2728,101.1728,101.3728
14/09/2016,US DOLLAR,101.1844,101.0872,101.2817
13/09/2016,US DOLLAR,101.2044,101.1044,101.3044
9/9/2016,US DOLLAR,101.3028,101.2056,101.4
8/9/2016,US DOLLAR,101.3194,101.2194,101.4194
7/9/2016,US DOLLAR,101.3167,101.2167,101.4167
6/9/2016,US DOLLAR,101.2739,101.1767,101.3711
5/9/2016,US DOLLAR,101.2356,101.1383,101.3328
2/9/2016,US DOLLAR,101.2983,101.1983,101.3983
1/9/2016,US DOLLAR,101.325,101.2306,101.4194
31/08/2016,US DOLLAR,101.3589,101.2589,101.4589
30/08/2016,US DOLLAR,101.3889,101.2889,101.4889
29/08/2016,US DOLLAR,101.3817,101.2817,101.4817
26/08/2016,US DOLLAR,101.3661,101.2661,101.4661
25/08/2016,US DOLLAR,101.3744,101.2744,101.4744
24/08/2016,US DOLLAR,101.3506,101.2589,101.4422
23/08/2016,US DOLLAR,101.3756,101.2811,101.47
22/08/2016,US DOLLAR,101.355,101.2578,101.4522
19/08/2016,US DOLLAR,101.3722,101.2722,101.4722
18/08/2016,US DOLLAR,101.4139,101.3222,101.5056
17/08/2016,US DOLLAR,101.4811,101.3811,101.5811
16/08/2016,US DOLLAR,101.4617,101.3617,101.5617
15/08/2016,US DOLLAR,101.4639,101.3639,101.5639
12/8/2016,US DOLLAR,101.4744,101.3744,101.5744
11/8/2016,US DOLLAR,101.4939,101.3939,101.5939
10/8/2016,US DOLLAR,101.4744,101.3772,101.5717
9/8/2016,US DOLLAR,101.4489,101.3489,101.5489
8/8/2016,US DOLLAR,101.3794,101.2794,101.4794
5/8/2016,US DOLLAR,101.3939,101.2939,101.4939
4/8/2016,US DOLLAR,101.4067,101.3067,101.5067
3/8/2016,US DOLLAR,101.4117,101.3117,101.5117
2/8/2016,US DOLLAR,101.4111,101.3111,101.5111
1/8/2016,US DOLLAR,101.3972,101.2972,101.4972
29/07/2016,US DOLLAR,101.3889,101.2917,101.4861
28/07/2016,US DOLLAR,101.39,101.2928,101.4872
27/07/2016,US DOLLAR,101.3167,101.2167,101.4167
26/07/2016,US DOLLAR,101.3894,101.2867,101.4922
25/07/2016,US DOLLAR,101.545,101.4478,101.6422
22/07/2016,US DOLLAR,101.5544,101.46,101.6489
21/07/2016,US DOLLAR,101.5778,101.4778,101.6778
20/07/2016,US DOLLAR,101.5678,101.4678,101.6678
19/07/2016,US DOLLAR,101.4781,101.3822,101.5739
18/07/2016,US DOLLAR,101.3847,101.2917,101.4778
15/07/2016,US DOLLAR,101.3372,101.24,101.4344
14/07/2016,US DOLLAR,101.34,101.24,101.44
13/07/2016,US DOLLAR,101.2872,101.19,101.3844
12/7/2016,US DOLLAR,101.2683,101.1683,101.3683
11/7/2016,US DOLLAR,101.2372,101.1428,101.3317
8/7/2016,US DOLLAR,101.1722,101.0806,101.2639
6/7/2016,US DOLLAR,101.1194,101.0306,101.2083
5/7/2016,US DOLLAR,101.1042,101.0139,101.1944
4/7/2016,US DOLLAR,101.0867,100.995,101.1783
1/7/2016,US DOLLAR,101.0861,100.9917,101.1806
30/06/2016,US DOLLAR,101.1022,101.005,101.1994
29/06/2016,US DOLLAR,101.21,101.1156,101.3044
28/06/2016,US DOLLAR,101.2417,101.1472,101.3361
27/06/2016,US DOLLAR,101.24,101.14,101.34
24/06/2016,US DOLLAR,101.2739,101.1739,101.3739
23/06/2016,US DOLLAR,101.2108,101.1122,101.3094
22/06/2016,US DOLLAR,101.1958,101.1,101.2917
21/06/2016,US DOLLAR,101.2456,101.1483,101.3428
20/06/2016,US DOLLAR,101.2336,101.1406,101.3267
17/06/2016,US DOLLAR,101.2603,101.1617,101.3589
16/06/2016,US DOLLAR,101.2514,101.1528,101.35
15/06/2016,US DOLLAR,101.1442,101.0539,101.2344
14/06/2016,US DOLLAR,101.1275,101.0289,101.2261
13/06/2016,US DOLLAR,101.1042,101.0083,101.2
10/6/2016,US DOLLAR,101.1203,101.0272,101.2133
9/6/2016,US DOLLAR,101.0889,100.9889,101.1889
8/6/2016,US DOLLAR,101.1278,101.0361,101.2194
7/6/2016,US DOLLAR,101.1083,101.0111,101.2056
6/6/2016,US DOLLAR,101.0042,100.9083,101.1
3/6/2016,US DOLLAR,100.9022,100.8022,101.0022
2/6/2016,US DOLLAR,100.8444,100.75,100.9389
31/05/2016,US DOLLAR,100.8306,100.7306,100.9306
30/05/2016,US DOLLAR,100.6606,100.5689,100.7522
27/05/2016,US DOLLAR,100.6619,100.5661,100.7578
26/05/2016,US DOLLAR,100.6722,100.575,100.7694
25/05/2016,US DOLLAR,100.8714,100.7722,100.9706
24/05/2016,US DOLLAR,100.9272,100.83,101.0244
23/05/2016,US DOLLAR,100.7947,100.7044,100.885
20/05/2016,US DOLLAR,100.6913,100.5972,100.7853
19/05/2016,US DOLLAR,100.9712,100.8778,101.0647
18/05/2016,US DOLLAR,100.8299,100.7333,100.9265
17/05/2016,US DOLLAR,100.7127,100.6194,100.8059
16/05/2016,US DOLLAR,100.6711,100.5733,100.7688
13/05/2016,US DOLLAR,100.6,100.5,100.7
12/5/2016,US DOLLAR,100.6339,100.5372,100.7306
11/5/2016,US DOLLAR,100.6873,100.5906,100.7841
10/5/2016,US DOLLAR,100.5211,100.4233,100.6188
9/5/2016,US DOLLAR,100.473,100.3767,100.5694
6/5/2016,US DOLLAR,100.5744,100.4794,100.6694
5/5/2016,US DOLLAR,100.6942,100.5972,100.7912
4/5/2016,US DOLLAR,100.7896,100.6928,100.8865
3/5/2016,US DOLLAR,101.1108,101.0133,101.2082
29/04/2016,US DOLLAR,101.1413,101.0472,101.2353
28/04/2016,US DOLLAR,101.1817,101.0917,101.2718
27/04/2016,US DOLLAR,101.2029,101.11,101.2959
26/04/2016,US DOLLAR,101.2172,101.1239,101.3106
25/04/2016,US DOLLAR,101.2115,101.1183,101.3047
22/04/2016,US DOLLAR,101.14,101.0489,101.2312
21/04/2016,US DOLLAR,101.1342,101.0389,101.2294
20/04/2016,US DOLLAR,101.156,101.0572,101.2547
19/04/2016,US DOLLAR,101.2046,101.1044,101.3047
18/04/2016,US DOLLAR,101.2194,101.1189,101.32
15/04/2016,US DOLLAR,101.1662,101.07,101.2624
14/04/2016,US DOLLAR,101.137,101.0417,101.2324
13/04/2016,US DOLLAR,101.1275,101.0339,101.2212
12/4/2016,US DOLLAR,101.0896,100.9928,101.1865
11/4/2016,US DOLLAR,101.1306,101.0311,101.23
8/4/2016,US DOLLAR,101.3413,101.2444,101.4382
7/4/2016,US DOLLAR,101.3157,101.2167,101.4147
6/4/2016,US DOLLAR,101.3785,101.2806,101.4765
5/4/2016,US DOLLAR,101.4799,101.3833,101.5765
4/4/2016,US DOLLAR,101.4292,101.3283,101.53
1/4/2016,US DOLLAR,101.3928,101.2961,101.4894
31/03/2016,US DOLLAR,101.3339,101.2372,101.4306
30/03/2016,US DOLLAR,101.5249,101.4322,101.6176
29/03/2016,US DOLLAR,101.5292,101.4383,101.62
24/03/2016,US DOLLAR,101.5218,101.4283,101.6153
23/03/2016,US DOLLAR,101.5248,101.4283,101.6212
22/03/2016,US DOLLAR,101.4863,101.3867,101.5859
21/03/2016,US DOLLAR,101.4599,101.3639,101.5559
18/03/2016,US DOLLAR,101.4484,101.3556,101.5412
17/03/2016,US DOLLAR,101.4848,101.3867,101.5829
16/03/2016,US DOLLAR,101.4948,101.3978,101.5918
15/03/2016,US DOLLAR,101.535,101.4383,101.6318
14/03/2016,US DOLLAR,101.4445,101.3461,101.5429
11/3/2016,US DOLLAR,101.4475,101.3533,101.5418
10/3/2016,US DOLLAR,101.581,101.4844,101.6776
9/3/2016,US DOLLAR,101.602,101.5106,101.6935
8/3/2016,US DOLLAR,101.4109,101.3178,101.5041
7/3/2016,US DOLLAR,101.3895,101.2956,101.4835
4/3/2016,US DOLLAR,101.335,101.2411,101.4288
3/3/2016,US DOLLAR,101.3975,101.3033,101.4918
2/3/2016,US DOLLAR,101.5671,101.4694,101.6647
1/3/2016,US DOLLAR,101.6743,101.575,101.7735
29/02/2016,US DOLLAR,101.6971,101.5972,101.7971
26/02/2016,US DOLLAR,101.7833,101.6894,101.8771
25/02/2016,US DOLLAR,101.7805,101.6839,101.8771
24/02/2016,US DOLLAR,101.7856,101.6889,101.8824
23/02/2016,US DOLLAR,101.8038,101.7094,101.8982
22/02/2016,US DOLLAR,101.8133,101.7172,101.9094
19/02/2016,US DOLLAR,101.7917,101.6906,101.8929
18/02/2016,US DOLLAR,101.7954,101.6956,101.8953
17/02/2016,US DOLLAR,101.7999,101.7028,101.8971
16/02/2016,US DOLLAR,101.8257,101.725,101.9265
15/02/2016,US DOLLAR,101.8145,101.7156,101.9135
12/2/2016,US DOLLAR,101.8271,101.7278,101.9265
11/2/2016,US DOLLAR,101.7729,101.6722,101.8735
10/2/2016,US DOLLAR,101.9284,101.8333,102.0235
9/2/2016,US DOLLAR,101.9427,101.8472,102.0382
8/2/2016,US DOLLAR,102.1314,102.0333,102.2294
5/2/2016,US DOLLAR,102.1614,102.0611,102.2618
4/2/2016,US DOLLAR,102.2828,102.1861,102.3794
3/2/2016,US DOLLAR,102.2685,102.1694,102.3676
2/2/2016,US DOLLAR,102.288,102.1889,102.3871
1/2/2016,US DOLLAR,102.2708,102.1717,102.37
29/01/2016,US DOLLAR,102.2834,102.1839,102.3829
28/01/2016,US DOLLAR,102.277,102.1806,102.3735
27/01/2016,US DOLLAR,102.3194,102.2194,102.4194
26/01/2016,US DOLLAR,102.3437,102.2444,102.4429
25/01/2016,US DOLLAR,102.3142,102.2167,102.4118
22/01/2016,US DOLLAR,102.3285,102.2306,102.4265
21/01/2016,US DOLLAR,102.3828,102.2833,102.4824
20/01/2016,US DOLLAR,102.4013,102.3056,102.4971
19/01/2016,US DOLLAR,102.3699,102.2722,102.4676
18/01/2016,US DOLLAR,102.3617,102.2628,102.4606
15/01/2016,US DOLLAR,102.3525,102.2539,102.4512
14/01/2016,US DOLLAR,102.3664,102.2717,102.4612
13/01/2016,US DOLLAR,102.3583,102.2594,102.4571
12/1/2016,US DOLLAR,102.3357,102.2361,102.4353
11/1/2016,US DOLLAR,102.2165,102.1189,102.3141
8/1/2016,US DOLLAR,102.1471,102.0472,102.2471
7/1/2016,US DOLLAR,102.2605,102.1644,102.3565
6/1/2016,US DOLLAR,102.2742,102.1778,102.3706
5/1/2016,US DOLLAR,102.2674,102.1683,102.3665
4/1/2016,US DOLLAR,102.2948,102.1978,102.3918
31/12/2015,US DOLLAR,102.3114,102.2139,102.4088
30/12/2015,US DOLLAR,102.2303,102.1294,102.3312
29/12/2015,US DOLLAR,102.257,102.1611,102.3529
28/12/2015,US DOLLAR,102.2951,102.1967,102.3935
24/12/2015,US DOLLAR,102.3123,102.2133,102.4112
23/12/2015,US DOLLAR,102.2526,102.1511,102.3541
22/12/2015,US DOLLAR,102.2442,102.1472,102.3412
21/12/2015,US DOLLAR,102.3204,102.2156,102.4253
18/12/2015,US DOLLAR,102.3548,102.2561,102.4535
17/12/2015,US DOLLAR,102.3157,102.2167,102.4147
16/12/2015,US DOLLAR,102.2097,102.1094,102.31
15/12/2015,US DOLLAR,102.1685,102.0694,102.2676
14/12/2015,US DOLLAR,102.0579,101.9628,102.1529
11/12/2015,US DOLLAR,101.8771,101.7778,101.9765
10/12/2015,US DOLLAR,101.8943,101.7944,101.9941
9/12/2015,US DOLLAR,102.0213,101.925,102.1176
8/12/2015,US DOLLAR,102.1185,102.0194,102.2176
7/12/2015,US DOLLAR,102.1611,102.0622,102.26
4/12/2015,US DOLLAR,102.1814,102.0833,102.2794
3/12/2015,US DOLLAR,102.1854,102.0872,102.2835
2/12/2015,US DOLLAR,102.1529,102.0528,102.2529
1/12/2015,US DOLLAR,102.1842,102.0889,102.2794
30/11/2015,US DOLLAR,102.1143,102.0139,102.2147
27/11/2015,US DOLLAR,102.1363,102.0367,102.2359
25/11/2015,US DOLLAR,102.1793,102.0828,102.2759
24/11/2015,US DOLLAR,102.2,102.1,102.3
23/11/2015,US DOLLAR,102.1806,102.0811,102.28
20/11/2015,US DOLLAR,102.2011,102.1011,102.3012
19/11/2015,US DOLLAR,102.1859,102.0878,102.2841
18/11/2015,US DOLLAR,102.214,102.115,102.3129
17/11/2015,US DOLLAR,102.2372,102.1361,102.3382
16/11/2015,US DOLLAR,102.3085,102.2111,102.4059
13/11/2015,US DOLLAR,102.2524,102.1594,102.3453
12/11/2015,US DOLLAR,102.2926,102.2,102.3853
12/11/2015,US DOLLAR,101.8771,101.7778,101.9765
