text,date,No_of_likes,No_of_tweets
"just close keroche and eabl , you will see great results",2023-12-28 10:00:00+00:00,0,0
"Basketball England Academy and GB U18 star Tyrese Lacey gives an insight into the US, the UK and life in the EABL 👇  https://ow.ly/u0E950QhiQ8",2023-12-28 09:01:00+00:00,8,0
Kumbe agenda ya Tuktuk twitter nikupata promo na adverts za EABL.,2023-12-28 05:29:00+00:00,9,0
EABL on a budget,2023-12-28 00:38:00+00:00,0,0
Ewan Platford 6”4 Shooting Guard/Point Guard 6”6 wingspan 3.4gpa Played in the EABL (UK) 10ppg 5.2rpg 2.5apg 2.2spg 0.5bpg 35% from 3 36” vertical,2023-12-28 00:33:00+00:00,1,0
Ewan Platford 6”4 Shooting Guard/Point Guard 6”6 wingspan 3.4 gpa  Played in the EABL (UK) 10ppg 5.2rpg 2.5apg 2.2stl 35% from 3,2023-12-27 22:41:00+00:00,0,0
Waragi ya eabl,2023-12-27 19:14:00+00:00,1,0
Mimi siwes piga tei haijatoka eabl,2023-12-27 18:11:00+00:00,0,0
"There is this guy on tiktok doing amazing videos with tusker from  @EABL_PLC ,",2023-12-27 12:59:00+00:00,1,0
Ewan Platford 6”4 Shooting Guard/Point Guard 6”6 Wingspan 3.4gpa 4 years eligibility  Played in the EABL(UK) 10ppg 5rpg 2.5apg 35% from 3,2023-12-27 12:45:00+00:00,1,0
Mzee eabl won't close shop any time soon. Not when they are making slightly over 20 billion in pure profits after taxes and dividends etc 😂😂walevi ni tens of millions.,2023-12-27 10:53:00+00:00,0,0
37/50 EABL gained 2.7%w/w to KES 114.00 in part attributable to its 5.6% gain on Friday breaking a seven-day bear run that saw the counter print an all-time low of KES 108.00. BOC was a surprise top mover on a USD 258.1K turnover print. https://sokodirectory.com/2023/12/markets-warmed-up-to-christmas-edging-upward-by-56-1/,2023-12-27 09:45:00+00:00,0,0
"A buy recommendation for EABL this midweek on the @dsetanzania having had the last price trade of TZS 1 860 with the then change of 4.49% ,won't do you bad for today's trading session at the Bourse |",2023-12-27 07:49:00+00:00,1,1
C/O 2023 Shooting Guard/Point Guard  6”4  6”6 wingspan  Played in the EABL (UK) NextUp Recruitment Top 40 recruit,2023-12-26 20:01:00+00:00,1,1
Daniel Laycock 6’3 (6’6 wingspan) co2025 mid season highlights:NBL u18/EABL 12.5 ppg 3.3apg 2.4stls @JustinPecka @JO_CoachMutch @CamFlabel @TopPreps @KhristianSmith_ @JucoRecruiting @SLCCbasketball @FloridaTechMBB @HPU_MBB @UVUmbb @TheUncommitted0 @FGC_AD @CoachHReed @coachjnak,2023-12-26 18:26:00+00:00,7,0
Mid season highlights- EABL/ NBL D2,2023-12-26 17:41:00+00:00,1,0
I’m at some house party but you’d think my guys at EABL are sponsoring 🙌🏾,2023-12-26 16:55:00+00:00,4,0
"My apologies Balozi Lager, I wasn't familiar with your game @EABL_PLC",2023-12-26 16:52:00+00:00,0,0
Biggest brewery is owned by EABL,2023-12-26 16:51:00+00:00,1,0
@EABL_PLC you have a missed call,2023-12-26 16:13:00+00:00,0,0
When Barking bagged the EABL Crown 👑,2023-12-26 15:00:00+00:00,12,0
Mnataka @EABL_PLC  ianguke??,2023-12-26 13:04:00+00:00,0,0
Yeah pahali tuligrow hapo eabl zilikua kibao sai ni expe sana most likely,2023-12-26 12:58:00+00:00,1,1
"African governments are controlled by Western imperialists and capitalists who own the companies you see around. From Delmonte, Vodacom (safaricom), Diageo (EABL), Meta, Coca-Cola, Pespsi, Microsoft, Google, IMF, World Bank, etc. They empoverish you through your governments.",2023-12-26 12:48:00+00:00,1,1
EABL has been stealing ideas from the castle days to no added sugar keroche beer now kenyan originals,2023-12-26 11:47:00+00:00,0,0
"@EABL_PLC nonpromotions, yaani they killed s whole department....",2023-12-26 11:05:00+00:00,1,0
📽️ Mid-Season Highlights - Canterbury Academy🎞️ Check out the best plays so far for The Canterbury Academy in the EABL and National Leagues. #FinalCrusade https://youtu.be/f8VZ75FZQd0,2023-12-26 10:30:00+00:00,4,0
"Niko na security manager wa Eabl hapa, naona ako na crate mzima tukutumie ngapi😂",2023-12-26 04:43:00+00:00,1,1
Lord of EABL Paid Partnerships Locate me next year🙏  I will improve on my IG content😭😭,2023-12-25 15:10:00+00:00,23,1
@EABL_PLC #ItsAWonderfulLife   Shot on iPhone 7 #iphone @Apple,2023-12-25 13:53:00+00:00,0,1
🤣🤣🤣 Number 15 is very important. Hotel industry relies on it heavily plus EABL,2023-12-25 13:45:00+00:00,4,0
"EABL wanafaa kutumia hii video kwa advertisement, itaconvince wengi 😂",2023-12-25 09:44:00+00:00,1,0
So this is the trick ..And the EABL keg tastes so good .. Hangover free too,2023-12-25 09:34:00+00:00,20,1
Toka my boy johny anunue pump na mtungi ya keg I have never visited a wines to purchase liquor. Unatokea tu na 4k mnajaziwa mtungi ya black keg hapo kwa depot ya eabl alafu mnalewa three consecutive days 😭,2023-12-25 06:32:00+00:00,505,15
The liquor shop at eabl head office has really good prices and is open to the public. Especially on spirits.,2023-12-25 05:35:00+00:00,0,2
"Watched #TTS2023  Was there for trad carols, even jazzed at Kenyanisation. Nyambura can sing!  There was effort on wardrobe. Lighting was not for TV but sound was dope.  Non-carols threw me off, 50/50. Eabl as sponsor was jarring. Overdone face beat due to Mac sponsoring, nah.",2023-12-24 20:12:00+00:00,1,0
"Mid-season highlights EABL , NBL D2 , D3 and EYBL  - @My_bball   EABL stats  2.9 points per game  1.4 assists per game  3 rebounds per game   @ExpoHoops @TheUncommitted0 @JUCOadvocate @JucoRecruiting @GBailey_Kuyper @HoopsBuckman @MayesCoach @Coach_Sikes10",2023-12-24 15:50:00+00:00,8,2
EABL distributor wa hizi route ameangusha biashara . No beer Hadi sahi,2023-12-24 15:34:00+00:00,0,0
@omwanaballer @JoshuaAgaba_ doesn’t EABL consult guys??🤣🤣,2023-12-24 13:07:00+00:00,2,1
"From next year sitakua nabuy tei kwa supermarket or wines&spirits,ntakua naenda EABL nabuy original drinks. So help me God.",2023-12-24 11:07:00+00:00,28,1
The same shit EABL pulled on Keroche.,2023-12-23 21:45:00+00:00,0,1
EABL makes more money than Safaricom. Thats crazy !,2023-12-23 10:06:00+00:00,0,1
"EABL hata wameongeza working hours because demand iko juu already, let's try again next year",2023-12-23 04:28:00+00:00,0,0
Hello @EABL_PLC ni kama msha ni convince,2023-12-23 00:55:00+00:00,2,0
Here Are Your #EABL Mid-Season Top 20 Scoring Leaders @academybballeng.  Who’s Impressed You‼️   #britishbasketball #EABL,2023-12-22 19:12:00+00:00,6,0
"Condescending! EABL and the likes should sue, lol. Kila mtu atupe focus kwake. Imagine kuambiwa vile utafanya na pesa zako kidogo na mtu hata hakujui. Fagia kwako!",2023-12-22 19:03:00+00:00,0,0
Maneno ya pombe wachia EABL wewe shughulika na injili/kanisa,2023-12-22 17:55:00+00:00,0,0
How will EABL and others pay taxes and pay salaries ? 🤔,2023-12-22 15:15:00+00:00,0,0
We must keep eabl in business.  Your office is funded with beer taxes.,2023-12-22 12:20:00+00:00,0,0
Go tell EABL that sweet gospel,2023-12-22 11:49:00+00:00,0,0
Funga EABL et al basi....,2023-12-22 11:19:00+00:00,0,0
Huko ni wapi inauzwa 720? Juu hata EABL hatuuziwi hivyo,2023-12-22 11:10:00+00:00,0,1
Some suggestions are just weird. EABL is not a cathedral!,2023-12-22 11:06:00+00:00,0,0
Great to see another of our alumni performing in EABL. Keep going George. 💪👏 ♥️🌩️🏀,2023-12-22 10:25:00+00:00,9,0
"A toast to visionary leadership!  We celebrate @AJ_Michira, Zuri Foundation Board Member, ascension to Marketing Director, SWCA, at @Diageo. May her brilliance continue to illuminate the path to success.   @eabl_plc #ZuriFoundation #InspireInclusion #ZuriAwards",2024-02-05 14:03:00+00:00,1,0
Heritage Foundation Project2025 Will dismantle all unions and make it illegal.  There will no longer be workers protection.  This is all in the #Project2025 manual.  read it  #UAWunionStrong,2024-01-31 19:21:00+00:00,25,5
"Also present were representatives from both the private sector and international organizations supporting climate action including Eric Kimiti (EABL), William Asiko and Yvonne Luseno (Rockefeller Foundation), Eric Munga (UNON) & Amy Auma (International Alert).  #PSRaymondOmollo",2023-11-25 17:13:00+00:00,0,0
I thank Hon Sharon Keter UDA nominated MCA from Baringo & her charitable foundation for another successful life-changing mission in Baringo.  Ghost Samora Machel Kasarani Baba the 6th EABL Bayern Munich kate Actress Ngong Khalwale Kalonzo Benny Hinn Erik Alvarez Newcastle LGBTQ,2023-09-20 12:51:00+00:00,6,1
Good move  to improving our climate,2023-08-25 15:16:00+00:00,0,0
Reminds me of Aga Khan Foundation   Serena Hotel,2023-07-28 09:08:00+00:00,0,1
Good work. A great service to the community.,2023-06-09 05:48:00+00:00,0,0
"Well done, 👏👏👏👏👏",2023-06-08 19:19:00+00:00,0,0
Service to the community 👍,2023-06-08 18:51:00+00:00,0,0
Good work giving back to the community,2023-06-08 17:30:00+00:00,0,0
Job well done,2023-06-08 17:15:00+00:00,0,0
👏👏👏👏👏,2023-06-08 15:41:00+00:00,1,0
Good work,2023-06-08 14:52:00+00:00,2,0
Lbda reaching the community with clean water.,2023-06-08 14:40:00+00:00,2,0
"LBDA MD  @WycliffeOchiaga  & @KenyaBreweries MD @Markocitti  Commissioned Ujimbe Community water project in Siaya County.The project, done in partnership between LBDA & @EABLFoundation will serve 200 households,primary school, & health facilities in the region.#drivingprosperity",2023-06-08 14:09:00+00:00,44,8
"March was a phenomenal month for us, we received 2 award, new partners, Entered a new community and launched a new project. Special shout outs to @SafaricomFDN , @zuri_awards  and @EABLFoundation",2023-03-31 08:49:00+00:00,2,0
"BUSINESS-EABL Foundation Supports Water Project to Benefit Over 5,000 People in Kiambu;    https://golfnewslinks.com/2023/03/15/business-eabl-foundation-supports-water-project-to-benefit-over-5000-people-in-kiambu/",2023-03-15 09:54:00+00:00,0,0
"More than  5,000 people in the Ndiguini area of Kikuyu Constituency, Kiambu County are set to benefit from a Kes 8.4 million water project sponsored by the EABL Foundation. https://waza.co.ke/business/article/3516/kiambu-county-residents-to-enjoy-kes84m-water-project",2023-03-08 05:59:00+00:00,0,0
"[Femme Hub] Clean Water For Ndiguini Residents Kikuyu Courtesy Of EABL Foundation: Over 5,000 people in Ndiguini area of Kikuyu Constituency, Kiambu County, will benefit from a water project sponsored by the EABL.. https://www.femmehub.com/2023/03/07/clean-water-for-ndiguini-residents-kikuyu-courtesy-of-eabl-foundation/ via @FemmeHub",2023-03-07 14:28:00+00:00,0,0
@EABL_PLC @EABLFoundation is this true?,2023-03-01 09:43:00+00:00,0,0
Kwani Hizi Foundation za @KCB @KeEquityBank @MPESAFdnAcademy @SafaricomPLC @EABL_PLC @AIRTEL_KE @machoguezekiel and so many foundation how do you identify theneedy surely Wings to fly  jomo Kenyatta Foundation etc... Kenyan ministries these cases need urgent intervention. Magoha,2023-02-12 17:32:00+00:00,0,0
kariuki deserved it....mt kenya foundation(who own most of EABL shares ) almost sunk him,2022-12-04 09:07:00+00:00,1,0
"@KIMANIICHUNGWAH continues to seek support for development initiatives from non-state partners to provide sustainable solutions to the problems facing the people. Here he secured support from The EABL Foundation to implement a water project in Ndiguini, Nachu Ward.",2022-11-22 08:55:00+00:00,0,0
Later this evening we joined the Ndiguini Village community where we are sinking a new borehole whose works have been underwritten  by the EABL Foundation as part of their CSR activities supporting communities.,2022-11-21 16:12:00+00:00,204,6
All the best sir,2022-11-14 12:20:00+00:00,0,0
Karibu Misri @fkihara2,2022-11-13 07:59:00+00:00,0,0
"Yesterday, the @EABL_PLC Foundation handed over a food donation consignment to @KenyaRedCross to support victims of drought and famine, as part of its pledge to the KAM Humanitarian Initiative.   #uKAMilifu #DroughtRelief   📸: @KenyaRedCross",2022-11-07 06:36:00+00:00,10,3
"United in action - Today EABL has handed over 224MT of food to the Kenya Red Cross Society, for distribution to 10,000 households in the areas that have been worst hit by drought in Kenya. This is part of the EABL Foundation’s contribution of Ksh. 30Mil. to support the affected.",2022-11-06 18:08:00+00:00,9,0
"This afternoon we received a consignment of food donated by the EABL Foundation as part of a pledge made through the Kenya Association of Manufacturers at a fundraising roundtable with the Deputy President, Hon. @Rigathi Gachagua.",2022-11-06 14:30:00+00:00,62,1
Such a sad state of affairs - video on #meruhungrypupils YouTube @citizentvkenya https://invidious.lanterne-rouge.info/rP4jl3HFaEI @EABLFoundation @SafaricomFDN @StateHouseKenya among others Please #saveachild via #schoolfeedingprogram,2022-09-29 20:38:00+00:00,1,0
"Your favourite LITE brew just partnered with The EABL Foundation to bring you the Friends of Karura Forest Anniversary Race. Tell a fellow jogger-naut, and join @tuskerlite  on 25th Sept 2022 for a family-friendly race followed by a Berlin Marathon watch party.",2022-09-21 13:55:00+00:00,8,0
EABL Foundation sponsors Friends of Karura (FKF) 2022 race https://poyesa.com/kenya/archives/302,2022-09-21 07:03:00+00:00,0,0
"[Femme Hub] EABL Foundation Sponsors Friends Of Karura 2022 Race: EABL Foundation has sponsored the Friends of Karura (FKF) 2022 race to the tune of Ksh. 1M. In its fourth year, the race will be taking place on 2.. https://www.femmehub.com/2022/09/20/eabl-foundation-sponsors-friends-of-karura-2022-race/ via @FemmeHub",2022-09-21 04:12:00+00:00,0,0
[Hapa Kenya] EABL Foundation donates Ksh. 1M for the conservation of Karura Forest: EABL Foundation has announced that it has donated Ksh. 1 million for the conservation of Karura Forest as part of its environment.. https://hapakenya.com/2022/09/20/eabl-foundation-donates-ksh-1m-for-the-conservation-of-karura-forest/ via @HapaKenya,2022-09-20 13:40:00+00:00,0,0
EABL Foundation donates Ksh. 1M for the conservation of Karura Forest https://hapakenya.com/2022/09/20/eabl-foundation-donates-ksh-1m-for-the-conservation-of-karura-forest/ a través de @hapakenya,2022-09-20 13:40:00+00:00,0,0
EABL Foundation sponsors Friends of Karura (FKF) 2022 race https://poyesa.com/kenya/archives/20051,2022-09-20 12:41:00+00:00,0,0
"[Femme Hub] EABL Foundation’s Ksh.1M Donation Towards Conservation Of Karura Forest: EABL Foundation has sponsored the Friends of Karura (FKF) 2022 race to the tune of Ksh. 1M. In its fourth year, the race will.. https://www.femmehub.com/2022/09/19/eabl-foundations-ksh-1m-donation-towards-conservation-of-karura-forest/ via @FemmeHub",2022-09-20 12:00:00+00:00,0,0
EABL Foundation donates Ksh. 1M for the conservation of Karura Forest https://hapakenya.com/2022/09/20/eabl-foundation-donates-ksh-1m-for-the-conservation-of-karura-forest/,2022-09-20 11:50:00+00:00,0,0
"Your favourite LITE brew just partnered with The EABL Foundation to bring you the Friends of Karura Forest Anniversary Race. Tell a fellow jogger-naut, and join @tuskerlite on 25th Sept 2022 for a family-friendly race followed by a Berlin Marathon watch party.",2022-09-16 12:15:00+00:00,3,0
"Your favourite LITE brew just partnered with The EABL Foundation to bring you the Friends of Karura Forest Anniversary Race. Tell a fellow jogger-naut, and join us on 25th Sept 2022 for a family-friendly race followed by a Berlin Marathon watch party @tuskerlite",2022-09-15 14:10:00+00:00,2,0
"Your favourite LITE brew just partnered with The EABL Foundation to bring you the Friends of Karura Forest Anniversary Race. Tell a fellow jogger-naut, and join us on 25th Sept 2022 for a family-friendly race followed by a Berlin Marathon watch party @tuskerlite",2022-09-14 13:24:00+00:00,1,0
EABL has one of the richest foundation in East and Central Africa,2022-09-03 12:45:00+00:00,1,0
Today is the International Day for the Conservation of the Mangrove Ecosystem.  @KeForestService @Environment_Ke @WWF_Kenya @WWFJapan @nicolerustad @mlibenson @NETFUNDkenya @EliudKipchoge @SafaricomFDN @kbasiye @veritree_ @tentree @BezosEarthFund @EABLFoundation @BigShip_CBO,2022-07-26 02:44:00+00:00,6,0
"A team of officers from EABL led by the company's sustainable and stakeholder engagement manager Waithera Mwai, Sight Saver’s Roselyne Olewe and Syngenta Foundation’s Lucy Kioko visited farmers in Homa Bay on Tuesday where they began training them on the new venture.",2022-07-21 12:13:00+00:00,0,1
"LBDA partnered with @KenyaBreweries @EABLFoundation to undertake water projects for communities in Homabay & Kisumu(Okiki Amayo,Olembo,Clementine & Magunga).This contributes towards improvement of quality of life of Kenyans through enhancing access to water & Sanitation services",2022-07-06 08:21:00+00:00,20,1
"Lol. Flagging off food after almost 60 years of ""self rule"" is a shameful act",2022-04-11 12:51:00+00:00,0,0
Flagging off the track or the truck?,2022-04-11 12:39:00+00:00,0,1
"#SafaricomFoundation launched the Pamoja Tuungane campaign, this morning at  KICC. #ImpactPhilanthropyAfrica was represented by many of our members @KCBGroup @asianfoundatio1 @KenGen_Foundatn @EABLFoundation @ProcterGamble @MKUFoundation",2022-04-11 11:06:00+00:00,1,0
I pressed  Ctrl+ Alt+Del for the first time at  the @StrathU at close to 20 years when I won @GuinnessKE @EABL_PLC scholarship now called @EABLFoundation. I was helped  to open my first email (yahoo account) by  Victoria Chepkel Mtai. Vicky  thank you so much for your kindness.,2022-03-13 14:45:00+00:00,6,1
"[Femme Hub] Zuri Awards Sponsored By EABL: East African Breweries Limited (EABL) has announced a partnership with Zuri Foundation to identify, honor, and assist unsung women who are working to make a difference i.. https://www.femmehub.com/2022/03/09/zuri-awards-sponsored-by-eabl/ via @FemmeHub",2022-03-09 16:01:00+00:00,0,0
@EABL_PLC @EABLFoundation,2022-02-09 15:31:00+00:00,0,0
Cc.  @EABL_PLC @EABLFoundation @NPSOfficial_KE,2022-02-06 14:48:00+00:00,0,0
"Brenda was initially Corporate Affairs Director for East African Breweries Ltd, leading and managing the company’s reputation agenda including stakeholder management; sustainability agenda (EABL foundation); public affairs & communication including investor & media relations.",2021-12-01 08:33:00+00:00,2,1
I hope some beautiful souls I meet in my work will meet your luck and get education and live a life like humans.,2021-11-24 16:40:00+00:00,1,0
"I teach in a small primary school in Laikipia, not far from Nanyuki town, but the kind of suffering and lack in those children leaves me numb and cold. I sometimes hate my helplessness.",2021-11-24 16:38:00+00:00,3,0
As bad as this was (it wasn’t as bad as some of my friends) because of fear being attacked at home.   I won need & merit-based World Vision Scholarship in high school and @GuinnessKE /@EABLFoundation Scholarship in @StrathU and completed undergrad & post grad this way,2021-11-24 15:46:00+00:00,100,3
"I don't call it ""drinking"", I call it a series of small donations to the EABL Foundation to support the good work they do in communities across the country 😊 https://www.eabl.com/en/sustainability/our-communities",2021-11-24 10:20:00+00:00,2,0
"It is amazing to see how much you've grown over time, curtesy of #scholarships, personal & team efforts. It is a pace set for the kenyan Entreprenuers in achieving vision 2030. How I wish you can also help other grow through #jobs, #mentorships #apprenticeships  and #internships",2021-10-08 22:39:00+00:00,1,0
DP Ruto Weston Hotel Addresses Concern After Big Night Scare #NgapataSwimmingPool Mandago Millicent Omanga Mutua Kalonzo #MountainNaOkA Mount Kenya Foundation EABL Safari Park Hotel Laikipia KPLC Kenya Power One Kenya Alliance https://litkenya.com/dp-rutos-weston-hotel-addresses-concern-after-big-night-scare/,2021-10-07 13:08:00+00:00,1,0
"Appreciation tweet:   Grateful to @GuinnessKE @EABL_PLC @EABLFoundation for getting me a full scholarship to study @StrathU  I would not have been able to co-found @QuestworksKenya, develop @PHostels, Alkira Residences & co-created over 1,000 man year jobs over the last decade",2021-10-07 06:09:00+00:00,39,2
Jana nimepata base true ya ugali omena. Ukiguza hio foundation ata unaeza enda eabl umalize stock na bado urudi home in one piece,2021-08-26 09:16:00+00:00,28,0
"Under the new  commercial graduate trainee programme launched by @EABL_PLC, ladies selected will have an opportunity to secure jobs in the commercial sector thereby creating a strong foundation for the future commercial leadership.   #Paidpartnershipwithdiageo #ChooseToChallenge",2021-05-22 10:39:00+00:00,4,3
U studied IT Cypto in 2008,2021-05-07 17:04:00+00:00,0,0
These guys helped shape lives! We owe them big time,2021-05-07 10:46:00+00:00,1,0
"Thank you @GuinnessKE,  @StrathU @EABLFoundation",2021-05-07 10:27:00+00:00,3,2
I just want to make a series of small donations to the EABL foundation😂 https://www.eablfoundation.com/,2021-04-23 15:51:00+00:00,0,0
Mastercard foundation and KCB are not dumb as you think to ride on this garbage argument from a fraction of headless women who have choose to reason with their mouths,2021-03-29 21:25:00+00:00,0,0
To them all that matters to this country are the two families; Kenyatta and Moi. The rest are flower girls. RARUA Alliance is here to tear apart the evil power architecture set by their forefathers. Kenya must have a fresh foundation and a new face. Shaffie Weru EABL,2021-03-27 14:53:00+00:00,2,0
@USAIDKenya @WorldVisionKE @SafaricomFDN @EABLFoundation,2021-03-16 08:59:00+00:00,0,0
Values is the foundation of a sound mind. Thank you @HamisiKirenga for consistently propagating the message of values and character development. #YouthResilienceKe,2021-02-21 08:40:00+00:00,4,1
"Eden Reforestation Projects, Safaricom Foundation, Initiative for Sustainable Landscapes, WWF, and EABL/Nature Kenya are some of the prominent non-state actors that have adopted various forests.  NCBA has established a 1 million capacity tree nursery.",2021-02-02 11:00:00+00:00,0,1
Some of the Karura fencing was done by the EABL foundation.   I like that.,2020-12-12 02:03:00+00:00,0,0
@jambobetke @SportPesa @odibets @CocaColaAfrica @SafaricomFDN @Safaricom_Care @EABLFoundation @totalkenya @AIRTEL_KE @Betsafe_KE @AlexKobia @KarauriR @moscakenya  @AminaMohamedWTO @AMB_A_Mohammed @StateHouseKenya,2020-12-03 01:41:00+00:00,0,1
@EABLFoundation,2020-11-17 13:46:00+00:00,2,0
"@EABLFoundation has announced an investment of over Ksh20M towards the development of #WASH projects in the Lake Basin areas of Lukume, Olembo, Magunga, Okiki Amayo & Ndhiwa. The projects will be implemented in partnership w/ @KenyaRedCross & @Amref_Kenya https://bit.ly/2ZADpQ7",2020-09-14 04:42:00+00:00,0,0
[Hapa Kenya] EABL Foundation invests Ksh. 20M in water & sanitation project in Western Kenya: EABL Foundation has today announced that it has invested over Ksh. 20 million in water & sanitation project in Western .. https://hapakenya.com/2020/09/10/eabl-foundation-invests-ksh-20m-in-water-sanitation-project-in-western-kenya/ via @HapaKenya,2020-09-10 14:29:00+00:00,0,0
EABL Foundation invests Ksh. 20M in water & sanitation project in Western Kenya https://hapakenya.com/2020/09/10/eabl-foundation-invests-ksh-20m-in-water-sanitation-project-in-western-kenya/,2020-09-10 11:27:00+00:00,0,0
@EABLFoundation Hi. I am interested in some information on a WASH project you did in Makueni. What is the procedure?,2020-08-24 10:02:00+00:00,0,0
"The Kiaoni Borehole project in Makueni County by @EABL_PLC Foundation provides access to clean water to at least 10,000 beneficiaries and the residents hope that the project will mitigate the drought situation in the county. bit.ly/38WaMid #WWWeek2020 #Water4Life",2020-08-24 07:21:00+00:00,14,1
"Guys i am talking about UNEP,UNHCR,WFP,UNESCO,,UN-HABITAT,UNFPA,SAFARICOM,EABL,MERCY cops,ABSA,Centrum,world Bank,PWC,KRA,Uniliver ,Barclays,Bill and Mellinda gates foundation,IBM,Google,Microsoft .Blv you me when i call myself a career achiever i mean it.",2020-08-13 16:44:00+00:00,0,1
"Omg, it's depressing to watch this South Africa, Kenya game. It's like we cane out to play kalongo O_o tuna pubs serikal!!",2013-12-07 18:22:00+00:00,0,0
African Spirits ndo imeungua Mombasa Rd. Watu wa Kenya Cane wataumia round this,2013-12-03 13:21:00+00:00,0,0
There are several sugarcane varieties grown in Kenya. Most of them mature at 18-22 months for plant cane @FarmTalk @amerix @SMukangai,2013-12-03 12:19:00+00:00,0,0
"I didn't do merry cane though, but saf and Kenya cane okolead jahazi",2013-12-03 02:18:00+00:00,0,0
WOODEN HAND CARVED WALKING STICK WITH LION TOP from Kenya 36 INCHES LONG.   $35.00 bit.ly/18aFu4P #accessory #cane,2013-12-02 13:20:00+00:00,0,0
@Ev_Cane excuse oui c dur sport de kenya,2013-12-01 21:34:00+00:00,0,0
LFC watajua lini KC stadium in Kenya means Kenya Cane?,2013-12-01 15:55:00+00:00,0,0
hull city vs lfc at The Kenya Cane Stadium .,2013-12-01 14:01:00+00:00,0,0
Kanyakine School sure sounds like Kenya Cane,2013-11-30 14:00:00+00:00,0,0
"""@misskiringa: @BenChKumi @Tmoekin @JulieMwangi Lol ati kenya cane? You want him to black out for a week"" Haha sawa. Muratina basi?",2013-11-28 10:16:00+00:00,0,1
@BenChKumi @Tmoekin @JulieMwangi Lol ati kenya cane? You want him to black out for a week,2013-11-28 07:39:00+00:00,0,1
"""@Tmoekin: can someone pls put a bottle of viceroy in my moms bag for me @BenChKumi @misskiringa @JulieMwangi"" Bwahaha Kenya Cane! #Evil",2013-11-28 06:56:00+00:00,0,1
Hii umeiba cc @PatOski_  RT @Johny_main @PG_Kenya If you eat sugarcane while travelln mututho will get u arrested coz its 'SAFARI CANE',2013-11-28 06:31:00+00:00,0,0
Kenya: Farmers can sell cane to any miller: Sugarcane farmers are free to sell their produce to millers who pr... bit.ly/1iM5UOt,2013-11-25 21:52:00+00:00,0,0
Indian Investors to Build a Sh10 Billion Cane Plant in #Kenya allafrica.com/stories/201311… fb.me/Q0945Ssh,2013-11-22 08:23:00+00:00,0,0
SonySugar Outgrowers Cane Development Manager Job in Kenya wp.me/p3aUo6-4Nv,2013-11-22 04:30:00+00:00,0,0
WOODEN HAND CARVED WALKING STICK WITH ELEPHANT TOP from Kenya 36 INCHES LONG.   $35.00 bit.ly/1fZk1hc #canes #cane,2013-11-21 20:04:00+00:00,0,0
South Nyanza Sugar Company Limited Outgrowers Cane Development Manager  Job Vacancy in Kenya nblo.gs/Rim65,2013-11-21 14:45:00+00:00,0,0
New post: Kenya: Narok to Benefit From Sh10 Billion Cane Plant bit.ly/1bEN59n,2013-11-21 10:56:00+00:00,0,0
I have to wait a half a year to get a dog?! Who breeds or sells cane corso's in kenya?! With known lineage history?,2013-11-21 07:29:00+00:00,0,0
36 INCH KENYA AFRICAN WALKING STICK CANE SCULPTURE HAND CARVED ELEPHANT  $39.99 bit.ly/17mY5tR #hawaiian #collectible,2013-11-20 03:13:00+00:00,0,0
"Vintage Hand Carved Elephant Head Cane Walking Stick Kenya Africa 37"" Art Work $19.88 bit.ly/17j2YEh #canes #fashion",2013-11-19 05:34:00+00:00,0,0
Kenya:Miller speaks out on 'cane poaching'   bit.ly/1fauetw,2013-11-19 04:08:00+00:00,0,0
walevi mko wapi?  *napoleon  *kenya cane  *kenya king  *bluemoon  *jebel  *nectar  *pamoja  *dallas  *moonwalker... fb.me/OJ7W69NW,2013-11-18 20:48:00+00:00,0,0
respect to kenya cane #TGIM,2013-11-18 18:03:00+00:00,0,0
Atwoli backs closure of cane factories - The Standard Digital News dlvr.it/4LMw4R #Kenya,2013-11-18 11:20:00+00:00,0,0
"@TheGuccison @DiFrankosgei  kenya cane vs Agency banking. ujinga ni kush kubleki huko mbele, nxt victim frank",2013-11-18 07:02:00+00:00,0,1
MPs have put the Kenya Sugar Board on spot over a Sh1 billion cane testing project currently under pilot in two... fb.me/37PrMaLXO,2013-11-18 06:31:00+00:00,0,0
MPs have put the Kenya Sugar Board on spot over a Sh1 billion cane testing project currently under pilot in two... fb.me/1Eqhryxn2,2013-11-18 06:30:00+00:00,0,0
"SonySugar Outgrowers Cane Development Manager Vacancy in Kenya (Deadline: November 29, 2013) goo.gl/fb/g4HpC",2013-11-18 05:03:00+00:00,0,0
Kenya: Atwoli backs closure of cane factories: The Central Organisation of Trade Unions (Cotu) boss Francis At... bit.ly/1bRPeQS,2013-11-17 20:54:00+00:00,0,0
Kenya Cane,2013-11-17 16:43:00+00:00,0,0
@mrsngare Ha ha. Even Kenya Cane! You should have hidden that one. Will there be one this year?,2013-11-16 09:01:00+00:00,0,1
SonySugar Outgrowers Cane Development Manager Job in Kenya november 16th… goo.gl/fb/BmltU jobseekerkenya.com,2013-11-16 07:56:00+00:00,0,0
"@Tonygicira haha, this is why Kenya Cane was invented",2013-11-16 00:52:00+00:00,0,1
South Nyanza Sugar Company Limited Job Vacancy in Kenya : Outgrowers Cane Development Manager goo.gl/fb/2rzuS,2013-11-15 09:06:00+00:00,0,0
SonySugar Outgrowers Cane Development Manager Job in Kenya nblo.gs/R94PO,2013-11-15 01:01:00+00:00,0,0
